review_body,clean,sentiment
i use this speaker daily and love the sound quality and its ability to be independant of my phonetablet unlike normal bluetooth speakers that require your phone to play music even if they have the same sound quality,"['use', 'speaker', 'daily', 'love', 'sound', 'quality', 'ability', 'independant', 'phonetablet', 'unlike', 'normal', 'bluetooth', 'speaker', 'require', 'phone', 'play', 'music', 'even', 'sound', 'quality']",Positive
serves my needs as required sound is good ability to move device where required is ideal,"['serf', 'need', 'require', 'sound', 'good', 'ability', 'move', 'device', 'require', 'ideal']",Positive
you can take everywhere your music and with wifi you are connected with the world the best is that the battery lasts a long time,"['take', 'everywhere', 'music', 'wifi', 'connect', 'world', 'best', 'battery', 'last', 'long', 'time']",Positive
the amazon tap is a perfect complement to our amazon echo put this in our office spacehas all the advantages of the echo and is also a great bluetooth speaker having to tap the mic button to summon alexa is no issue at all sound quality is as good as any bluetooth speaker on the market and its extremely portable,"['amazon', 'tap', 'perfect', 'complement', 'amazon', 'echo', 'put', 'office', 'spacehas', 'advantage', 'echo', 'also', 'great', 'bluetooth', 'speaker', 'tap', 'mic', 'button', 'summon', 'alexa', 'issue', 'sound', 'quality', 'good', 'bluetooth', 'speaker', 'market', 'extremely', 'portable']",Positive
this product is awesome you can play your favorite music instantly also had great fun asking alexa questions some serious some funny we love it,"['product', 'awesome', 'play', 'favorite', 'music', 'instantly', 'also', 'great', 'fun', 'ask', 'alexa', 'question', 'serious', 'funny', 'love']",Positive
love it take it with me everywhere not all of us are computertechnical savvy need better written printable instructions on how to use step  step  etc,"['love', 'take', 'everywhere', 'u', 'computertechnical', 'savvy', 'need', 'good', 'write', 'printable', 'instruction', 'use', 'step', 'step', 'etc']",Positive
love alexa we currently have three devices that we use on a daily basis i use one at work basically for streaming music great device no problems connecting to any of them,"['love', 'alexa', 'currently', 'three', 'device', 'use', 'daily', 'basis', 'use', 'one', 'work', 'basically', 'stream', 'music', 'great', 'device', 'problem', 'connect']",Positive
i own the echo and love the product so i purchased the tap as a gift,"['echo', 'love', 'product', 'purchase', 'tap', 'gift']",Positive
from latest news flash to weather info to hearing a joke while cooking and waiting for alexa to set a timer the amazon tap is a fun tool to have around the house,"['late', 'news', 'flash', 'weather', 'info', 'hear', 'joke', 'cook', 'wait', 'alexa', 'set', 'timer', 'amazon', 'tap', 'fun', 'tool', 'around', 'house']",Positive
this has been a very nice addition it allows the whole family to use and enjoy it,"['nice', 'addition', 'allow', 'whole', 'family', 'use', 'enjoy']",Positive
i have both the echo and the tap they are spectacular,"['echo', 'tap', 'spectacular']",Positive
i wanted a speaker to listen to pandora and go so much more being able to speak to alexa and get news weather timer light controls and so much more love the product,"['want', 'speaker', 'listen', 'pandora', 'go', 'much', 'able', 'speak', 'alexa', 'get', 'news', 'weather', 'timer', 'light', 'control', 'much', 'love', 'product']",Positive
i really havent had a chance to use this much yet but it seems like a coll little gadget,"['really', 'havent', 'chance', 'use', 'much', 'yet', 'seem', 'like', 'coll', 'little', 'gadget']",Positive
love every aspect of the echo we even went and bought a tap,"['love', 'every', 'aspect', 'echo', 'even', 'go', 'buy', 'tap']",Positive
have several echos throughout the house and bought the echo tap so i could move it when i need to move around from the garage to outdside mainly listen to music and has worked well have noticed that i usually have to yell for alexa to hear me but that may have to do with the acoustics in the garage other than that it works well,"['several', 'echo', 'throughout', 'house', 'buy', 'echo', 'tap', 'could', 'move', 'need', 'move', 'around', 'garage', 'outdside', 'mainly', 'listen', 'music', 'work', 'well', 'notice', 'usually', 'yell', 'alexa', 'hear', 'may', 'acoustics', 'garage', 'work', 'well']",Positive
what i like is it its sound its portable and i use it at work the sound fills the whole office,"['like', 'sound', 'portable', 'use', 'work', 'sound', 'fill', 'whole', 'office']",Positive
do you spend lots of time on amazon do you like listening to music anywhere in your home this is the device for you even after a month of having the tap im still learning what all i can do with it verbally play genre of music in the huge amazon library i even have ordered items directly from it one last feature i want to share is that it provides accurate weather information current and forecast up to a week,"['spend', 'lots', 'time', 'amazon', 'like', 'listen', 'music', 'anywhere', 'home', 'device', 'even', 'month', 'tap', 'im', 'still', 'learn', 'verbally', 'play', 'genre', 'music', 'huge', 'amazon', 'library', 'even', 'order', 'item', 'directly', 'one', 'last', 'feature', 'want', 'share', 'provide', 'accurate', 'weather', 'information', 'current', 'forecast', 'week']",Positive
i the awesome i use it at work at lot its loud enough to enjoy any where,"['awesome', 'use', 'work', 'lot', 'loud', 'enough', 'enjoy']",Positive
i just love this tap it is so much fun the music is so great i play the relation music every nightevery night best thing ever,"['love', 'tap', 'much', 'fun', 'music', 'great', 'play', 'relation', 'music', 'every', 'nightevery', 'night', 'best', 'thing', 'ever']",Positive
i bought it for my  year old daughter and she loves it her friends even loved it so much they went and bought them too,"['buy', 'year', 'old', 'daughter', 'love', 'friend', 'even', 'love', 'much', 'go', 'buy']",Positive
i love my smart portable speaker it has games weather news podcasts radio stations etcif something is missing i can connect my bluetooth phone and stream whatever other audio application i want,"['love', 'smart', 'portable', 'speaker', 'game', 'weather', 'news', 'podcasts', 'radio', 'station', 'etcif', 'something', 'miss', 'connect', 'bluetooth', 'phone', 'stream', 'whatever', 'audio', 'application', 'want']",Positive
amazon tap pretty much works as advertised and understand that the product will evolve with system updates love how the weather traffic movies and sports scoresschedules are answered quickly and effortlessly this was an excellent gift as i gave it to both my son and daughter and my son unknowingly gave we a tap back as well cant wait to see what improvements are made with the updates coming,"['amazon', 'tap', 'pretty', 'much', 'work', 'advertise', 'understand', 'product', 'evolve', 'system', 'update', 'love', 'weather', 'traffic', 'movie', 'sport', 'scoresschedules', 'answer', 'quickly', 'effortlessly', 'excellent', 'gift', 'give', 'son', 'daughter', 'son', 'unknowingly', 'give', 'tap', 'back', 'well', 'cant', 'wait', 'see', 'improvement', 'make', 'update', 'come']",Positive
i got it on a pretty good sale so i feel it was worth it the sound is good i like that its portable and rechargeable i think it is best if you have a prime account so you have access to the prime music,"['get', 'pretty', 'good', 'sale', 'feel', 'worth', 'sound', 'good', 'like', 'portable', 'rechargeable', 'think', 'best', 'prime', 'account', 'access', 'prime', 'music']",Positive
alexa works great and does lots of things for you fun for the family,"['alexa', 'work', 'great', 'lot', 'thing', 'fun', 'family']",Positive
for the price you should be able to use as a speaker when talking on the phone i had to use my daughters beats pill for this function therefore its not worth all the hype,"['price', 'able', 'use', 'speaker', 'talk', 'phone', 'use', 'daughter', 'beat', 'pill', 'function', 'therefore', 'worth', 'hype']",Negative
the tap is essentially a smaller version of the echo that has alexa capability like echo does but also doubles as a portable bluetooth speaker you do need to tap it to ask alexa to do anything but otherwise it works the same as echo i prefer the echo but the tap is great for college students and those who just want to supplement their echo,"['tap', 'essentially', 'small', 'version', 'echo', 'alexa', 'capability', 'like', 'echo', 'also', 'double', 'portable', 'bluetooth', 'speaker', 'need', 'tap', 'ask', 'alexa', 'anything', 'otherwise', 'work', 'echo', 'prefer', 'echo', 'tap', 'great', 'college', 'student', 'want', 'supplement', 'echo']",Positive
its not bad for the novelty of alexa might as well get the echo sound it not bad and im no audiophile might be good when my echo dots come in is it worth it there are better bluetooth speakers out there,"['bad', 'novelty', 'alexa', 'might', 'well', 'get', 'echo', 'sound', 'bad', 'im', 'audiophile', 'might', 'good', 'echo', 'dot', 'come', 'worth', 'good', 'bluetooth', 'speaker']",Positive
i prefer spending the extra  or  to get the echo,"['prefer', 'spending', 'extra', 'get', 'echo']",Positive
great device i use it on a regular basis good investment,"['great', 'device', 'use', 'regular', 'basis', 'good', 'investment']",Neutral
its  as good as an echo great sound nice and loud but but the button that buttoni would give this  stars and buy more of them if it was always listening while plugged in other than that it does everything an echo does its smaller and due to the battery portable i like it  i do but its not as useful as the echo in the situation i use it the most,"['good', 'echo', 'great', 'sound', 'nice', 'loud', 'button', 'buttoni', 'would', 'give', 'star', 'buy', 'always', 'listen', 'plug', 'everything', 'echo', 'small', 'due', 'battery', 'portable', 'like', 'useful', 'echo', 'situation', 'use']",Positive
amazing sound all around great product nothing negative so far,"['amaze', 'sound', 'around', 'great', 'product', 'nothing', 'negative', 'far']",Positive
i have an alexa but wanted a speaker for traveling you can use this without a plug in cord,"['alexa', 'want', 'speaker', 'travel', 'use', 'without', 'plug', 'cord']",Positive
if you want a certain level of privacy and at the same time a speech enabled assistant then this is the product for you the tap only listens to your when you push the button otherwise it is deaf to its surroundings you get the awesome power of alexa provided by amazon and no worries about anyone listening to you surreptitiously,"['want', 'certain', 'level', 'privacy', 'time', 'speech', 'enable', 'assistant', 'product', 'tap', 'listen', 'push', 'button', 'otherwise', 'deaf', 'surroundings', 'get', 'awesome', 'power', 'alexa', 'provide', 'amazon', 'worry', 'anyone', 'listen', 'surreptitiously']",Positive
